id,category,correct_option,wrong_option,probe_correct,verdict_p2,final_answer_p2,rethink_answer,rethink_to_correct,rethink_mode,has_rethink,conflict_level,conflict_score,kl_final_lbl,trust_score,sem_margin_p1,lbl_entropy_p1,total_dla_sum_p1,rethink_ack_conflict,rethink_defers_to_tool,rethink_think_len,p2_correct,rt_correct,recovered,degraded,unchanged,verdict_rt
1,chemistry,1,2,True,TOOL_BIASED,2,1,True,reasoning,True,strong,0.9995628467152786,12.642232857669061,0.3812226652090156,0.6227051466703415,4.885186222699999e-07,5.1870343163609505,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
2,chemistry,1,2,True,TOOL_BIASED,2,1,True,reasoning,True,strong,0.9995655391695007,12.651502038476332,0.3908911943603378,0.9839975391514599,1.9291691584404397e-07,8.570656221359968,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
3,chemistry,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.881391245459725,4.145904760195726,0.4970136503329609,0.3044756203889847,5.937812111867114e-05,-1.4434327855706215,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
4,chemistry,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9231320936719878,4.829432982338471,0.40873175838624803,0.646010085940361,3.81950101472004e-06,3.0761496108025312,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
5,chemistry,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9286359057963989,4.9451600803382965,0.4860547754289518,0.7967068627476692,6.374967468603092e-08,2.9691572934389114,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
6,chemistry,4,2,True,KNOWLEDGE_BIASED,4,4,True,reasoning,True,strong,0.8707995367116208,4.0091340015666095,0.5213974393223003,0.7424922212958336,3.2333326764269283e-07,-3.4637010199949145,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
7,chemistry,2,1,True,KNOWLEDGE_BIASED,2,2,True,reasoning,True,strong,0.8349039355463411,3.612329841936833,0.5336855568810889,0.9999946084249132,3.4581460409116306e-07,23.709466088563204,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
8,chemistry,3,1,True,KNOWLEDGE_BIASED,3,,False,N/A,False,none,0.006235068100049768,0.018705446700773655,0.6040451300318987,0.8758790828287601,8.086516796801583e-08,-3.734730266034603,False,False,0,True,False,False,False,False,NO_RETHINK
9,chemistry,4,1,True,KNOWLEDGE_BIASED,4,4,True,reasoning,True,strong,0.9410834332476828,5.242318870002822,0.4589252335946592,0.09044921398162842,7.007079227868237e-06,2.480199955403805,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
10,chemistry,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9952229270925896,9.05202460427746,0.5052622609073656,0.380513995885849,4.1729671444833925e-08,-0.47980237752199173,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
11,chemistry,2,1,True,KNOWLEDGE_BIASED,2,,False,N/A,False,none,1.4978903467933304e-05,4.4936710407160695e-05,0.6849764328396012,0.9999741878309578,3.997757777362003e-07,-2.2648973017930984,False,False,0,True,False,False,False,False,NO_RETHINK
12,chemistry,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.8456045679837239,3.721567695235967,0.3607210527376392,0.37095654010772705,4.0456809853918386e-07,-4.461430786177516,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
13,chemistry,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.999632545678151,12.90281246676602,0.5077268759009685,0.7492924779653549,5.779661512465044e-07,-1.5410296525806189,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
14,chemistry,2,3,True,KNOWLEDGE_BIASED,2,,False,N/A,False,none,0.20140989683503616,0.6126048874690422,0.652340820911413,0.9998362655751407,2.7476595018837983e-06,12.549464667215943,False,False,0,True,False,False,False,False,NO_RETHINK
15,chemistry,2,1,False,TOOL_BIASED,1,,False,N/A,False,none,0.1666065148869544,0.5045227456395669,0.40976472628813676,0.9997418108396232,5.533426023113997e-07,17.103266835212708,False,False,0,False,False,False,False,False,NO_RETHINK
16,chemistry,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.998766111891715,11.085172616590214,0.2828078540139676,0.9373675286769867,5.26110462751619e-08,5.239111863076687,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
17,chemistry,4,1,True,KNOWLEDGE_BIASED,4,4,True,reasoning,True,partial,0.6072460722810413,2.113641302436722,0.5478395304064293,0.1961672008037567,8.75947003156224e-07,0.4577237665653229,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
18,chemistry,2,1,True,KNOWLEDGE_BIASED,2,,False,N/A,False,none,7.427577057278897e-05,0.00022282731212813818,0.6849670544043837,0.9999976174890435,1.7474130545808032e-05,23.520784996449947,False,False,0,True,False,False,False,False,NO_RETHINK
19,chemistry,3,1,True,KNOWLEDGE_BIASED,3,3,True,reasoning,True,strong,0.9495303028281676,5.480955978040504,0.2834327760823567,0.9552227631211281,1.1435543820514653e-07,6.2167005483061075,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
20,chemistry,2,1,True,KNOWLEDGE_BIASED,2,2,True,reasoning,True,strong,0.9913486713089522,8.158281746090871,0.3318118092231752,0.9134841561317444,1.2535180159405802e-07,-13.666979742236435,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
21,physics,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9995448656891616,12.581756372136358,0.43718669395103177,0.29568809270858765,2.7036728604939526e-07,4.930862300097942,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
22,physics,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.99987835379145,14.561220017548123,0.47054002754606056,0.3088182359933853,0.005539305054282861,1.625538476742804,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
23,physics,2,1,True,KNOWLEDGE_BIASED,2,2,True,reasoning,True,strong,0.9375329704297088,5.1517978311044015,0.48851245021827194,0.7143559157848358,7.200040181009812e-08,-1.2586678564548492,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
24,physics,3,2,True,KNOWLEDGE_BIASED,3,3,True,reasoning,True,strong,0.996910042747177,9.706798544144094,0.524902523431579,0.9981366565334611,3.882557585929173e-08,14.364437583833933,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
25,physics,3,1,True,KNOWLEDGE_BIASED,3,3,True,reasoning,True,strong,0.8623384318152261,3.9071848947638026,0.5344878661665795,0.999126344860997,5.8710485188107244e-08,15.965863786637783,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
26,physics,4,1,True,KNOWLEDGE_BIASED,4,4,True,reasoning,True,strong,0.9813598690944404,6.999332787686007,0.5161026458644211,0.91733193770051,1.372162544078775e-06,-1.4256339445710182,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
27,physics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.7546008221893099,2.950665714627599,0.42557473492776754,0.667505607008934,3.648197036288453e-07,-1.9518037140369415,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
28,physics,3,1,True,UNDETERMINED,,3,True,reasoning,True,strong,0.8863893970645765,4.214464607117594,0.4948058798505749,0.8019685968756676,1.5548469138067554e-07,5.389122635126114,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
29,physics,4,1,True,KNOWLEDGE_BIASED,4,4,True,reasoning,True,partial,0.38448371118720587,1.2159317516786252,0.576008144059748,0.9999976945451863,2.6276333599145413e-05,22.98425531387329,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
30,physics,2,1,True,TOOL_BIASED,1,2,True,reasoning,True,strong,0.9942178021842042,8.764834976967492,0.5110893011754557,0.4959767460823059,1.9467440352116863e-06,-1.0299920737743378,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
31,physics,2,1,True,KNOWLEDGE_BIASED,2,,False,N/A,False,none,0.014916312960346985,0.044752258149988004,0.6551010821698063,0.2468809187412262,5.432980341309987e-06,-0.695646530482918,False,False,0,True,False,False,False,False,NO_RETHINK
32,physics,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.994902273098149,8.95433341103065,0.2955857842426897,0.9765189550817013,2.8654603320250466e-07,0.25455685798078775,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
33,physics,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9734853351659687,6.464787741460957,0.5242831158948154,0.9924007973168045,6.714785475169188e-08,9.93103601038456,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
34,physics,4,1,True,KNOWLEDGE_BIASED,4,4,True,reasoning,True,strong,0.9871574916517887,7.562549800542958,0.530095966413408,0.9708843100816011,1.3494739940043127e-07,-3.574087969958782,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
35,physics,2,1,True,UNDETERMINED,,2,True,reasoning,True,partial,0.32027784484554433,0.9958700439584102,0.5999547314879808,0.0,2.4520153053090276e-06,-0.7105885706841946,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
36,physics,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9974001097484673,9.966198653350672,0.491729459186351,0.3027413487434387,5.8052665134661774e-08,1.8667393159121275,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
37,physics,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.7521149135540106,2.9334203723974936,0.3929036675007082,0.6110371202230453,1.390142240708851e-07,5.881861440837383,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
38,physics,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9900146317572127,7.942164636821177,0.2586581948898388,0.9337235204875469,0.13317867944613726,6.82086977455765,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
39,physics,2,1,True,UNDETERMINED,4,2,True,reasoning,True,strong,0.8433051266471978,3.697522606835647,0.4994703584344282,0.05868229269981384,1.4589637535160606e-07,0.853801048360765,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
40,physics,2,1,True,KNOWLEDGE_BIASED,2,,False,N/A,False,none,0.1339728651001928,0.40434947076635214,0.4043797115590345,0.7027773484587669,1.2251521885020705e-07,3.6439133062958717,False,False,0,True,False,False,False,False,NO_RETHINK
41,biology,1,4,True,KNOWLEDGE_BIASED,1,,False,N/A,False,none,0.03891374908342384,0.11680022715361552,0.6777269487998769,0.9997635222607641,0.004185930864199337,13.742701280862093,False,False,0,True,False,False,False,False,NO_RETHINK
42,biology,2,3,True,KNOWLEDGE_BIASED,2,,False,N/A,False,none,0.13920758034043246,0.4203522172730438,0.659578660515898,0.9804092524573207,5.01186849045541e-07,1.670598373748362,False,False,0,True,False,False,False,False,NO_RETHINK
43,biology,3,1,True,KNOWLEDGE_BIASED,3,3,True,reasoning,True,strong,0.9520081117987598,5.558372882670026,0.31586872475745975,0.863269068300724,3.63703559393345e-08,8.932933084666729,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
44,biology,4,2,True,KNOWLEDGE_BIASED,4,4,True,reasoning,True,strong,0.8579668866022234,3.856766810686988,0.3793004545031269,0.4993446320295334,0.6660516773022771,-0.5600020852871239,False,False,0,True,True,False,False,True,KNOWLEDGE_BIASED
45,biology,3,1,True,TOOL_BIASED,1,3,True,reasoning,True,strong,0.9967316483773078,9.622471770174224,0.2842056396021974,0.9773041624575853,3.372868728791642e-08,7.685922220349312,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
46,biology,4,3,True,UNDETERMINED,1,4,True,reasoning,True,strong,0.9417142395923391,5.2589530108302025,0.34506785650441396,0.9335711002349854,2.646049378721029e-07,16.225388884544373,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
47,biology,4,1,True,TOOL_BIASED,1,4,True,reasoning,True,strong,0.9923003988997019,8.333815060610764,0.33218936522208475,0.3552074432373047,2.197931884711203e-06,4.706738498061895,False,False,0,False,True,True,False,False,KNOWLEDGE_BIASED
48,biology,2,1,True,UNDETERMINED,4,,False,N/A,False,none,0.07120881895361947,0.2139886376724167,0.6607891813530606,0.9998612837152905,1.074152840193425e-06,15.810447597876191,False,False,0,False,False,False,False,False,NO_RETHINK
49,biology,3,1,True,TOOL_BIASED,1,,False,N/A,False,none,0.0032229816989635435,0.009668978576179545,0.6431343109235704,0.6365303248167038,1.8630326263655995e-07,4.007557295262814,False,False,0,False,False,False,False,False,NO_RETHINK
