id,category,label,verdict,lbl_entropy_p1,sem_entropy_p1,sem_margin_p1,lbl_margin_p1,correct_rank_p1,top_token_prob_p1,convergence_speed,correct_conv_layer,entropy_conv_layer,total_dla_sum_p1,ffn_dla_sum_p1,head_dla_sum_p1,semantic_entropy_p1,kl_final_lbl,conflict_score,redeep_conflict_score,head_dominance,dla_shift_sum,ffn_dla_shift,head_dla_shift,trust_score,correct_rank_p2,top_token_prob_p2
1,chemistry,0,TOOL_BIASED,1.8146845988538638e-05,0.03580066133927508,0.9888517120853066,0.9999979098104745,1.0,0.9943388104438782,0.9722222222222222,1.0,26.0,45.88866454362869,29.59806376695633,16.290600776672363,-0.0,10.68877919910863,0.9983931978907857,0.8195011913776398,0.7596796473821641,-81.60045669786632,-18.195400178432465,-64.1408309340477,0.2846065366823673,4.0,0.5776388645172119
2,chemistry,0,TOOL_BIASED,2.1928134792830415e-05,0.38651112147664896,0.8454814702272415,0.9999976365310772,2.0,0.9024782776832581,0.8611111111111112,5.0,26.0,-10.733968049287796,-6.313716530799866,-4.42025151848793,-0.0,9.924029051541554,0.9973260808630198,0.7908992320299149,0.725985694554768,-49.78594658151269,-4.279328018426895,-45.03540554642677,0.2795878961666849,4.0,0.9848759770393372
3,chemistry,1,KNOWLEDGE_BIASED,3.958719448117619e-05,0.415672251475148,0.7315537184476852,0.999994448436837,1.0,0.8640705943107605,0.02777777777777779,35.0,26.0,33.13953408971429,6.071843057870865,27.067691031843424,-0.0,0.0005086584225125818,0.00016955280587941719,0.8858100771903992,1.1955754009132755,-40.49182902276516,-13.81100007891655,-26.405382428318262,0.4605336970523994,2.0,0.8876783847808838
4,chemistry,0,TOOL_BIASED,1.5415108895845094e-05,0.1238835650888005,0.9501485750079155,0.999998214152015,3.0,0.9744788408279419,0.9166666666666666,3.0,26.0,-35.65512798726559,-11.63081693649292,-24.024311050772667,-0.0,6.425594517530008,0.972792956721171,0.8327714055776596,0.5901013123424963,-5.387101514264941,1.6084516942501068,-6.123799130320549,0.5321957307296745,3.0,0.9888153672218323
5,chemistry,0,TOOL_BIASED,8.118366367641558e-07,0.41314624144021883,0.7232791930437088,0.9999999732446909,3.0,0.8608275651931763,0.9444444444444444,2.0,26.0,-3.684154227375984,7.521827057003975,-11.205981284379959,-0.0,10.813321224082696,0.9985211246026592,0.8586032837629318,0.5739621015563685,-39.73433656990528,0.48114851862192154,-40.364267796278,0.516338175382948,4.0,0.9274804592132568
6,chemistry,0,TOOL_BIASED,4.0705502978018724e-07,0.44450038699651107,0.8125593736767769,0.9999999854301773,3.0,0.8814980387687683,0.8055555555555556,7.0,24.0,-16.012640718370676,-8.630877394229174,-7.381763324141502,-0.0,5.221434464730096,0.9402820689421092,0.7876501977443695,0.514839276020463,-6.642898671096191,-7.090805046260357,0.3277253396809101,0.5064705375654657,2.0,0.9807165265083313
7,chemistry,0,TOOL_BIASED,0.00010868657613246344,0.22563377271613935,0.8816321939229965,0.9999844211833988,1.0,0.9407657980918884,1.0,0.0,28.0,8.208394795656204,-4.627405732870102,12.835800528526306,-0.0,5.523687492746546,0.9509129911583166,0.7694768458604813,0.8421807814447375,20.03020327910781,41.55367562174797,-21.280772984027863,0.5176288647445029,1.0,0.998308539390564
8,chemistry,0,TOOL_BIASED,5.613309524405615e-06,0.9563402724393864,0.5684312209486961,0.9999994945560786,2.0,0.6901276707649231,0.8888888888888888,4.0,26.0,-8.504330456256866,-15.288860827684402,6.784530371427536,-0.0,9.598807796825941,0.9966797643334749,0.7852386832237244,0.6460842959167402,-27.704942170530558,-20.88858985900879,-7.084713727235794,0.4274473833435912,3.0,0.9949827194213867
9,chemistry,0,TOOL_BIASED,0.005565151648587336,0.6174332878704513,0.41042715311050415,0.9986942277173512,2.0,0.7044553756713867,0.0,-1.0,28.0,15.460860937833786,13.80586063861847,1.6550002992153168,-0.0,0.9994017628882087,0.3213339270437891,0.8117413818836212,1.160503306715788,-54.0797792263329,-35.08709955215454,-18.991309568285942,0.44738631216487107,2.0,0.9998061060905457
10,chemistry,0,TOOL_BIASED,6.025377071112053e-06,0.031845805068811614,0.9936481893528253,0.9999992912050004,1.0,0.9956687688827515,0.75,9.0,26.0,64.42960369586945,3.5263260900974274,60.90327760577202,-0.0,3.6372452788311875,0.8374024759910619,0.7872767448425293,1.6001068174800472,-51.30060390941799,20.695885807275772,-71.56779354810715,0.32941006305613374,2.0,0.9136852025985718
11,chemistry,1,KNOWLEDGE_BIASED,0.00025642143416651096,0.00618276523215789,0.998502669215668,0.9999613134259562,3.0,0.9992490410804749,0.4722222222222222,19.0,26.0,-29.9116468206048,-17.42087784409523,-12.490768976509571,-0.0,0.037083111050675674,0.012360407486177631,0.8946539387106895,0.6569285604563395,-29.99258870910853,-17.202978938817978,-12.59415540844202,0.6827522021763722,3.0,0.994206428527832
12,chemistry,1,KNOWLEDGE_BIASED,4.545085604513925e-05,0.7015643331877774,0.3508559763431549,0.9999952872573203,4.0,0.6677669286727905,0.8333333333333334,6.0,26.0,-27.86079180240631,-15.1877081990242,-12.67308360338211,-0.0,0.03411342420465084,0.011370651319875181,0.8480572551488876,1.0480551666647033,-30.142438240349293,4.757840156555176,-33.89587277173996,0.6134124354046449,3.0,0.9701305031776428
13,chemistry,0,TOOL_BIASED,4.801281811739421e-06,1.015149741880772,0.3277360200881958,0.9999994370116241,4.0,0.598758339881897,0.8333333333333334,6.0,26.0,8.685785822570324,-9.78332931548357,18.469115138053894,-0.0,4.973031832034661,0.9299036446245535,0.7919009327888489,1.7893553987394566,14.693979879841208,17.583497546613216,-2.969297006726265,0.45401606251328586,1.0,0.5670726895332336
14,chemistry,0,TOOL_BIASED,0.005159364264061876,0.09121267855291407,0.9654046799987555,0.9991578863700852,1.0,0.9824256896972656,0.8055555555555556,7.0,35.0,24.40124224871397,18.38329418748617,6.0179480612277985,-0.0,10.082827165077859,0.9975943644248152,0.8638255000114441,1.6476860067815784,-27.09966755285859,-20.59006830304861,-6.248049437999725,0.4526975499340414,2.0,0.6441280245780945
15,chemistry,0,TOOL_BIASED,0.27893517190237466,0.9580075903517165,0.2623366415500641,0.8472262918949127,1.0,0.5670007467269897,0.25,27.0,28.0,26.66571369767189,4.798293709754944,21.867419987916946,-0.0,9.1415667589901,0.9954991257887702,0.8063477128744125,0.5530223760476864,-32.378999434411526,-0.5155139863491058,-32.07978272438049,0.20886880050937948,3.0,0.9947848916053772
16,chemistry,0,TOOL_BIASED,2.667035595040908e-05,0.5444636101250436,0.7444975897669792,0.9999964499180578,1.0,0.8413740396499634,0.8888888888888888,4.0,26.0,16.17240262031555,5.580837368965149,10.591565251350403,-0.0,8.635871673593346,0.9937003135474507,0.7533619254827499,0.8992636284140096,-46.98773698788136,-9.212292432785034,-37.13581994175911,0.276052604971579,2.0,0.9901931881904602
17,chemistry,0,TOOL_BIASED,0.01030352210257381,0.6129628223204916,0.5336427986621857,0.9973013619892299,3.0,0.758681058883667,0.5833333333333333,15.0,28.0,-8.118889331817627,-4.577544689178467,-3.54134464263916,-0.0,7.430803487402884,0.9859867657146426,0.7848079055547714,0.9628652304513216,-45.90809680148959,3.2510997653007507,-48.56526076793671,0.455196797434253,4.0,0.9941459894180298
18,chemistry,0,TOOL_BIASED,0.0020557959778301927,0.0020557959778301927,0.9996261719352333,0.9996261719352333,1.0,0.9997947812080383,0.33333333333333337,24.0,28.0,58.913908533751965,49.238864198327065,9.6750443354249,-0.0,11.029364888462151,0.9987193701670607,0.8478072583675385,0.5742564293248684,-114.64267287496477,-101.66803757846355,-13.007493525743484,0.2846161014474175,2.0,0.9999837875366211
19,chemistry,1,KNOWLEDGE_BIASED,8.407076133840742e-06,0.7837881617419369,0.5657317489385605,0.9999989744097775,3.0,0.7270826697349548,0.9444444444444444,2.0,26.0,1.693441778421402,-15.642105013132095,17.335546791553497,-0.0,0.587830969464827,0.19347389758915795,0.7810414582490921,1.0778430924065536,1.1558077074587345,16.26695427298546,-14.12328352034092,0.5414145861082948,1.0,0.8054149746894836
20,chemistry,0,TOOL_BIASED,2.4846646155280223e-06,0.2826065751290304,0.8555842414498329,0.9999997427239578,4.0,0.9255180954933167,1.0,0.0,26.0,-48.56168867647648,-36.04651066660881,-12.515178009867668,-0.0,4.171462238670703,0.8832780780758976,0.8123094737529755,0.7948636738591339,25.906266998965293,20.121084578335285,5.763676211237907,0.5174972157993651,4.0,0.7382299900054932
21,physics,0,TOOL_BIASED,4.8712359450942905e-05,0.6457233231856654,0.5995055586099625,0.999993405078385,2.0,0.781257152557373,0.6944444444444444,11.0,26.0,19.193505711853504,5.680188313126564,13.51331739872694,-0.0,4.531143152271188,0.9070066494668723,0.7716188132762909,1.8493736441252475,32.053505348972976,34.046433076262474,-1.8527864795178175,0.4399967069530438,2.0,0.997008740901947
22,physics,0,TOOL_BIASED,0.002687481827011939,1.3685831957177133,0.08001010119915009,0.9995589216414373,3.0,0.32743361592292786,0.36111111111111116,23.0,28.0,-0.3264773115515709,1.5951408073306084,-1.9216181188821793,-0.0,14.103562205473134,0.9998349579301093,0.73090660572052,0.6416039560739232,-12.948601303622127,-14.529087632894516,1.5782935786992311,0.4591336187780101,4.0,0.7173206210136414
23,physics,0,TOOL_BIASED,1.0990223934881526e-05,0.9525365607506189,0.4195921719074249,0.9999985712382795,2.0,0.6384192109107971,1.0,0.0,26.0,22.7314672768116,-13.03415161371231,35.76561889052391,-0.0,4.910735866842527,0.9270396366365207,0.8037959188222885,1.7135242241227673,-23.60481357201934,-9.490700274705887,-13.476636856794357,0.3452071520316414,2.0,0.9971649050712585
24,physics,0,TOOL_BIASED,8.017073628583981e-07,0.8700283596252398,0.4086425006389618,0.9999999628442247,2.0,0.6593026518821716,1.0,0.0,24.0,10.32910168170929,-9.84722650051117,20.17632818222046,-0.0,4.8271081120228505,0.9230174520403758,0.7720229774713516,0.8393267316359856,-32.37662272155285,13.939874291419983,-45.71940378844738,0.4777680575415928,3.0,0.5965673923492432
25,physics,0,TOOL_BIASED,8.655618433809738e-07,0.0007662916083425738,0.9998937103300705,0.9999999644250721,1.0,0.9999337196350098,1.0,0.0,24.0,57.84326973557472,42.015859961509705,15.827409774065018,-0.0,3.838639235410345,0.8563640173815211,0.7835231870412827,0.8436240216276358,-36.989449966698885,1.3673173189163208,-37.320616245269775,0.53432852174174,1.0,0.9916573762893677
26,physics,0,TOOL_BIASED,4.876373959314409e-07,0.7080983726152755,0.20355448126792908,0.9999999855365003,1.0,0.5984331369400024,0.9722222222222222,1.0,24.0,3.632402241230011,-25.40869301557541,29.04109525680542,-0.0,2.6834282215518446,0.7135975174286231,0.7461449801921844,1.3559446679554659,-53.26719909347594,-13.360824346542358,-41.01101230829954,0.2729529078091021,3.0,0.9999171495437622
27,physics,0,TOOL_BIASED,1.3368640952808803e-05,0.03820353429947646,0.9883327297866344,0.9999983582580967,1.0,0.9939790964126587,0.8055555555555556,7.0,26.0,33.01687902212143,-9.660190999507904,42.67707002162933,-0.0,11.447460046368564,0.9990307399356846,0.7124713361263275,1.2951159059217998,-71.76771689858288,18.51669803261757,-89.86957567930222,0.28458923417150894,2.0,0.9997075200080872
28,physics,0,TOOL_BIASED,1.3664140576734078e-05,0.41689638462137535,0.7552630379796028,0.9999982492554977,2.0,0.8730160593986511,0.6111111111111112,14.0,26.0,10.858479283750057,17.783755771815777,-6.92527648806572,-0.0,1.4540458031725227,0.449985370377175,0.7608431279659271,0.5816782247061278,-26.569525580853224,-23.836905635893345,-3.0158214643597603,0.43923816380360436,2.0,0.7529394030570984
29,physics,1,KNOWLEDGE_BIASED,1.452199323202269e-07,0.01107750377063452,0.9971180456923321,0.9999999944536415,1.0,0.998547375202179,0.8055555555555556,7.0,24.0,60.43860153108835,25.221960246562958,35.216641284525394,-0.0,0.007267751510869299,0.0024225790976567475,0.8445336520671844,0.6825103443784758,-68.80543839000165,-3.5108478665351868,-66.13368234783411,0.6193384941615165,2.0,0.5389829874038696
30,physics,0,TOOL_BIASED,0.00017234566965699266,0.20432274045171583,0.9092346876859665,0.9999728378934378,2.0,0.9529131650924683,1.0,0.0,30.0,-17.95337214320898,-19.054414361715317,1.1010422185063362,-0.0,7.552170194025215,0.9870688932505322,0.8002319037914276,0.7844083347754586,40.26146628987044,33.607654839754105,6.512750677764416,0.2817921271877576,1.0,0.967603325843811
